message_type,timestamp,active_calories,active_time,activity_type,ascent,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,descent,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_35,unknown_36,unknown_37,unknown_38,unknown_4,unknown_5,unknown_6,unknown_7,unknown_8,version
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 92, 1, 184)",,,,,,,,,,,,
monitoring,2026-04-08 01:27:00,,,sedentary,,"(104,)",,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:28:00,41,,,,,,,,,-21,,57,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291,,,,,,1144546080,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,25376,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144546080,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 68, 0, 176)",,,,,,,,,,,,
monitoring,2026-04-08 01:28:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:29:00,32,,,,,,,,,-9,,57,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741,,,,,,1144546140,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,25436,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 24)",,,,,,,,,,,,
monitoring,2026-04-08 01:29:00,,,sedentary,,"(168,)",,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:30:00,39,,,,,,,,,-18,,57,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1144546200,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,25496,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144546200,,,,,,,,,,,
monitoring,,84,1553.0,walking,,"(38,)",983.0,,,,,,,,,,,,,1,,,,,,,,,,,,25496,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,,,
event,2026-04-08 01:31:00,,,,,,,,,4,4,,,,,54,marker,,,,,,,,,,,,,,,,,,,8,1144545120,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:31:00,49,,,,,,,,,-32,,57,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1144546260,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,25556,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(46, 0, 0, 248)",,,,,,,,,,,,
event,2026-04-08 01:32:00,,,,,,,,,1,1,,,,,54,marker,,,,,,,,,,,,,,,,,,,0,1144545360,,,,,,,,,,,,,,
monitoring,,85,1590.0,walking,,"(6,)",986.0,,,,,,,,,,,,,0,,,,,,,,,,,,25556,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:32:00,-2,,,,,,,,,102,,57,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1144546320,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,25616,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144546320,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 0, 0, 248)",,,,,,,,,,,,
event,2026-04-08 01:32:00,,,,,,,,,2,2,,,,,41,marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monitoring,,19,354.0,generic,,"(0,)",0.0,,,,,,,,,,,,,0,,,,,,,,,,,,25616,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:33:00,54,,,,,,,,,-38,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,,,,,,1144546380,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,25676,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 40)",,,,,,,,,,,,
monitoring,2026-04-08 01:33:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:34:00,42,,,,,,,,,-22,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316,,,,,,1144546440,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,25736,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144546440,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:35:00,37,,,,,,,,,-16,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266,,,,,,1144546500,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,25796,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(8, 88, 1, 192)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:36:00,31,,,,,,,,,-8,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125,,,,,,1144546560,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,25856,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144546560,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 88, 1, 184)",,,,,,,,,,,,
monitoring,2026-04-08 01:36:00,,,sedentary,,"(104,)",,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:37:00,39,,,,,,,,,-19,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,,,,,,1144546620,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,25916,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(216, 32, 1, 176)",,,,,,,,,,,,
monitoring,2026-04-08 01:37:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:38:00,41,,,,,,,,,-21,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716,,,,,,1144546680,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,25976,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144546680,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 48)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:39:00,35,,,,,,,,,-13,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,,,,,,1144546740,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,26036,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 56)",,,,,,,,,,,,
monitoring,2026-04-08 01:39:00,,,sedentary,,"(40,)",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:40:00,49,,,,,,,,,-32,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033,,,,,,1144546800,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,26096,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144546800,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 64)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:41:00,56,,,,,,,,,-41,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,1144546860,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,26156,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,,
event,2026-04-08 01:42:00,,,,,,,,,10,10,,,,,54,marker,,,,,,,,,,,,,,,,,,,8,1144545420,,,,,,,,,,,,,,
monitoring,2026-04-08 01:41:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:42:00,60,,,,,,,,,-46,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,,,,,,1144546920,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,26216,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144546920,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:43:00,43,,,,,,,,,-24,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741,,,,,,1144546980,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,26276,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(80, 112, 1, 192)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:44:00,53,,,,,,,,,-37,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,,,,,,1144547040,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,26336,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144547040,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 116, 1, 184)",,,,,,,,,,,,
event,2026-04-08 01:45:00,,,,,,,,,3,3,,,,,54,marker,,,,,,,,,,,,,,,,,,,0,1144546020,,,,,,,,,,,,,,
monitoring,2026-04-08 01:44:00,,,sedentary,,"(136,)",,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:45:00,57,,,,,,,,,-43,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1144547100,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,26396,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(70, 140, 0, 176)",,,,,,,,,,,,
monitoring,2026-04-08 01:45:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:46:00,33,,,,,,,,,-10,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308,,,,,,1144547160,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,26456,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144547160,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
monitoring,2026-04-08 01:46:00,,,sedentary,,"(72,)",,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:47:00,50,,,,,,,,,-33,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,,,,,,1144547220,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(35, 2, 0, 0)",,,,,,,,,,,,
event,2026-04-08 01:47:00,,,,,,,,,3,3,,,,,41,marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:48:00,58,,,,,,,,,-44,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,,,,,,1144547280,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,26576,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144547280,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 64, 38, 8)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:49:00,57,,,,,,,,,-43,,56,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,1144547340,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,26636,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(152, 74, 0, 16)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:50:00,38,,,,,,,,,-17,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,,,,,,1144547400,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,26696,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144547400,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 24)",,,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,337,,,,386,1144547409,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:51:00,58,,,,,,,,,-44,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,,,,,,1144547460,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,26756,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:52:00,37,,,,,,,,,-16,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,,,,,,1144547520,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,26816,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144547520,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 108, 1, 192)",,,,,,,,,,,,
monitoring,2026-04-08 01:52:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:53:00,57,,,,,,,,,-43,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,,,,,,1144547580,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,26876,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 108, 1, 184)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:54:00,51,,,,,,,,,-34,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,1144547640,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,26936,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144547640,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(80, 128, 0, 176)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:55:00,60,,,,,,,,,-46,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766,,,,,,1144547700,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,26996,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
event,2026-04-08 01:56:00,,,,,,,,,11,11,,,,,54,marker,,,,,,,,,,,,,,,,,,,8,1144546200,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:56:00,67,,,,,,,,,-56,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,,,,,,1144547760,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,27056,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144547760,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 40)",,,,,,,,,,,,
monitoring,2026-04-08 01:56:00,,,sedentary,,"(40,)",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:57:00,56,,,,,,,,,-41,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708,,,,,,1144547820,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 48)",,,,,,,,,,,,
event,2026-04-08 01:58:00,,,,,,,,,2,2,,,,,54,marker,,,,,,,,,,,,,,,,,,,0,1144546860,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:58:00,48,,,,,,,,,-30,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941,,,,,,1144547880,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,27176,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144547880,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 56)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 01:59:00,46,,,,,,,,,-28,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,1144547940,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 64)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 02:00:00,36,,,,,,,,,-14,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,1144548000,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144548000,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 02:01:00,54,,,,,,,,,-38,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,,,,,,1144548060,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,27356,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 108, 1, 192)",,,,,,,,,,,,
monitoring,2026-04-08 02:01:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 02:02:00,66,,,,,,,,,-55,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,,,,,,1144548120,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,27416,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,1144548120,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 108, 1, 184)",,,,,,,,,,,,
event,2026-04-08 02:02:00,,,,,,,,,4,4,,,,,41,marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 02:03:00,54,,,,,,,,,-39,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,1144548180,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,27476,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(26, 52, 0, 176)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 02:04:00,45,,,,,,,,,-26,,55,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,,,,,,1144548240,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,27536,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698,,,,,,1144548240,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,,
monitoring,2026-04-08 02:04:00,,,sedentary,,"(72,)",,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 02:05:00,57,,,,,,,,,-42,,54,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,1144548300,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 02:06:00,39,,,,,,,,,-19,,54,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,,,,,,1144548360,,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,27656,,,,,,,,,,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703,,,,,,1144548360,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(35, 2, 0, 0)",,,,,,,,,,,,
monitoring,2026-04-08 02:06:00,,,sedentary,,"(8,)",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-08 02:07:00,59,,,,,,,,,-45,,54,,,,,1,,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125,,,,,,1144548420,,,,,,,,,,,
